index,Project ID,Contractor ID,Project County,Project City,Project ZIP,Climate Zone,Weather Station,Weather Station-Normalization,Project Completion Date,Customer Type,Size of Home,Volume of Home,Number of Units,Year Home Built,Total Project Cost ($),Contractor Incentive ($),Total Incentives ($),Amount Financed Through Program ($),Estimated Annual Electric Savings (kWh),Estimated Annual Gas Savings (MMBtu),Estimated First Year Energy Bill Savings ($),Baseline Electric (kWh),Baseline Gas (MMBtu),Reporting Electric (kWh),Reporting Gas (MMBtu),Evaluated Annual Electric Savings (kWh),Evaluated Annual Gas Savings (MMBtu),Central Hudson,Consolidated Edison,LIPA,National Grid,National Fuel Gas,NYSEG,Orange and Rockland,Rochester Gas and Electric,Location 1
1646,P00000665176,CY0000000014,Onondaga,Fayetteville,13066,5|A|Cold,725190,725190,08/14/2008,Market,1240.0,9920.0,1.0,1951.0,2780.0,139.0,278.0,0.0,,,324.48,7415.16,94.63,6210.7,76.95,1204.46,17.69,False,False,False,True,False,False,False,False,"Fayetteville, NY 13066
(43.029416, -76.009703)"
1647,P00000665178,CY0000001501,Erie,Tonawanda,14150,5|A|Cold,725287,725287,08/08/2008,Assisted,1155.0,9240.0,1.0,1947.0,6263.0,313.15,3131.5,0.0,,,670.01,5046.43,0.0,4296.09,0.0,750.34,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1648,P00000665179,CY0000000505,Onondaga,Tully,13159,5|A|Cold,725190,725190,10/23/2008,Market,2450.0,20213.0,1.0,1940.0,8800.0,440.0,880.0,0.0,,,161.28,8986.32,0.0,10359.53,0.0,-1373.2,0.0,False,False,False,True,False,False,False,False,"Tully, NY 13159
(42.806462, -76.12834)"
1649,P00000665183,CY0000000424,Erie,East Amherst,14051,5|A|Cold,725280,725280,09/13/2008,Market,3624.0,27180.0,1.0,1981.0,4000.0,200.0,400.0,0.0,,,411.82,7057.46,0.0,7709.23,0.0,-651.77,0.0,False,False,False,True,False,False,False,False,"East Amherst, NY 14051
(43.031514, -78.70261)"
1650,P00000665198,CY0000001501,Erie,Akron,14001,5|A|Cold,725280,725280,09/11/2008,Assisted,1675.0,13400.0,1.0,1952.0,13025.0,500.0,5000.0,8025.0,,,891.66,4172.31,0.0,4073.32,0.0,98.99,0.0,False,False,False,True,False,False,False,False,"Akron, NY 14001
(43.022975, -78.513012)"
1651,P00000665413,CY0000000380,Onondaga,Warners,13164,5|A|Cold,725190,725190,08/20/2008,Market,1250.0,10000.0,1.0,1955.0,7755.0,542.85,775.5,0.0,,,338.16,6366.31,164.26,6869.87,102.31,-503.56,61.96,False,False,False,True,False,False,False,False,"Warners, NY 13164
(43.092325, -76.316749)"
1652,P00000665417,CY0000000004,Erie,Buffalo,14210,5|A|Cold,725280,725280,10/28/2008,Assisted,1824.0,14592.0,1.0,1902.0,8585.77,504.29,4250.5,0.0,,,1246.91,3893.71,0.0,2834.04,0.0,1059.67,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14210
(42.865037, -78.828258)"
1653,P00000665418,CY0000000705,Monroe,Brockport,14420,5|A|Cold,725290,725290,09/09/2008,Assisted,1650.0,13200.0,1.0,1953.0,5937.6,296.88,2968.8,0.0,,,965.54,7948.94,0.0,9079.57,0.0,-1130.62,0.0,False,False,False,True,False,False,False,False,"Brockport, NY 14420
(43.21043, -77.933006)"
1654,P00000665435,CY0000000004,Niagara,Niagara Falls,14304,5|A|Cold,725287,725287,10/14/2008,Assisted,2304.0,20736.0,1.0,1900.0,6818.0,340.9,3409.0,0.0,,,691.2,5915.54,0.0,5167.85,0.0,747.69,0.0,False,False,False,True,False,False,False,False,"Niagara Falls, NY 14304
(43.09392, -78.961364)"
1655,P00000665436,CY0000000004,Erie,Tonawanda,14150,5|A|Cold,725287,725287,08/21/2008,Market,1432.0,11456.0,1.0,1959.0,6054.0,377.7,605.4,0.0,,,69.63,6873.7,0.0,5579.02,0.0,1294.67,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1656,P00000665439,CY0000001067,Erie,Buffalo,14217,5|A|Cold,725280,725280,08/14/2008,Market,1640.0,13120.0,1.0,1926.0,10661.0,713.22,0.0,10661.0,,,860.76,7323.39,0.0,8740.58,0.0,-1417.19,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1657,P00000665446,CY0000000065,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,10/02/2008,Market,2896.0,23168.0,1.0,1990.0,8771.0,438.55,877.1,0.0,,,70.49,15329.94,0.0,15273.99,0.0,55.95,0.0,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
1658,P00000665456,CY0000000065,Onondaga,Liverpool,13088,5|A|Cold,725190,725190,09/26/2008,Market,1253.0,10024.0,1.0,1957.0,9308.0,465.4,930.8,0.0,,,64.91,0.0,95.73,0.0,68.07,0.0,27.66,False,False,False,True,False,False,False,False,"Liverpool, NY 13088
(43.108585, -76.18864)"
1659,P00000665459,CY0000000675,Rensselaer,Troy,12182,5|A|Cold,725180,725180,10/14/2008,Assisted,1920.0,15360.0,1.0,1918.0,15000.0,800.0,6000.0,9000.0,,,1012.77,4257.6,109.18,4537.11,81.03,-279.51,28.15,False,False,False,True,False,False,False,False,"Troy, NY 12182
(42.788909, -73.650082)"
1660,P00000665468,CY0000000014,Onondaga,Syracuse,13205,5|A|Cold,725190,725190,08/27/2008,Market,1230.0,9840.0,1.0,1955.0,3500.0,175.0,350.0,0.0,,,363.37,8899.69,94.5,10309.69,67.76,-1410.0,26.74,False,False,False,True,False,False,False,False,"Syracuse, NY 13205
(43.00819, -76.144124)"
1661,P00000665469,CY0000001501,Niagara,Lockport,14094,5|A|Cold,725287,725287,09/16/2008,Assisted,2450.0,19600.0,1.0,1850.0,16561.0,500.0,5000.0,11561.0,,,1465.45,14583.05,0.0,15640.03,0.0,-1056.98,0.0,False,False,False,True,False,False,False,False,"Lockport, NY 14094
(43.157671, -78.693851)"
1662,P00000665580,CY0000000313,Erie,Tonawanda,14150,5|A|Cold,725287,725287,09/09/2008,Market,1304.0,9780.0,1.0,1955.0,2950.0,147.5,295.0,0.0,,,7.37,6557.62,0.0,6277.86,0.0,279.76,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1663,P00000665581,CY0000000313,Erie,Buffalo,14217,5|A|Cold,725280,725280,10/21/2008,Market,1008.0,8064.0,1.0,1946.0,5525.0,276.25,552.5,0.0,,,35.24,3536.85,0.0,3683.36,0.0,-146.51,0.0,False,False,False,True,True,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1664,P00000665584,CY0000001912,Livingston,Caledonia,14423,5|A|Cold,725290,725290,09/05/2008,Market,1344.0,10752.0,1.0,1900.0,15749.0,500.0,1574.9,0.0,,,665.69,5142.8,0.0,5815.46,0.0,-672.66,0.0,False,False,False,True,False,False,False,False,"Caledonia, NY 14423
(42.943297, -77.838265)"
1665,P00000665589,CY0000001501,Erie,Buffalo,14217,5|A|Cold,725280,725280,09/06/2008,Assisted,1053.0,8424.0,1.0,1950.0,8760.0,438.0,4380.0,0.0,,,1053.74,6491.14,0.0,7628.13,0.0,-1136.99,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1666,P00000665590,CY0000000378,Jefferson,Cape Vincent,13618,6|A|Cold,726227,726227,09/17/2008,Market,1374.0,10992.0,1.0,1870.0,10695.0,500.0,0.0,10695.0,,,2231.72,9604.03,0.0,7051.44,0.0,2552.6,0.0,False,False,False,True,False,False,False,False,"Cape Vincent, NY 13618
(44.116337, -76.28933)"
1667,P00000665603,CY0000000065,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,12/22/2008,Market,1152.0,9216.0,1.0,1935.0,4699.0,234.95,469.9,0.0,,,29.43,5130.86,82.37,3523.72,60.96,1607.14,21.42,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1668,P00000665604,CY0000000378,Jefferson,Watertown,13601,6|A|Cold,726227,726227,08/21/2008,Assisted,2150.0,17200.0,1.0,1915.0,11200.0,500.0,6000.0,0.0,,,3920.59,0.0,11.47,0.0,91.31,0.0,-79.84,False,False,False,True,False,False,False,False,"Watertown, NY 13601
(43.977155, -75.916148)"
1669,P00000665610,CY0000000705,Monroe,Scottsville,14546,5|A|Cold,725290,725290,10/31/2008,Assisted,1582.0,12656.0,1.0,1844.0,7514.8,526.04,3757.4,0.0,,,1916.0,3616.17,0.0,3392.12,0.0,224.05,0.0,False,False,False,True,False,False,False,False,"Scottsville, NY 14546
(43.029249, -77.779686)"
1670,P00000665613,CY0000000305,Niagara,North Tonawanda,14120,5|A|Cold,725287,725287,09/26/2008,Assisted,810.0,6480.0,1.0,1956.0,4895.0,244.75,2447.5,0.0,,,383.08,3463.85,0.0,3376.43,0.0,87.42,0.0,False,False,False,True,False,False,False,False,"North Tonawanda, NY 14120
(43.05899, -78.852904)"
1671,P00000665783,CY0000001067,Erie,East Amherst,14051,5|A|Cold,725280,725280,08/28/2008,Market,2714.0,21712.0,1.0,1973.0,7081.0,354.05,708.1,0.0,,,528.19,6792.5,0.0,6808.46,0.0,-15.95,0.0,False,False,False,True,False,False,False,False,"East Amherst, NY 14051
(43.031514, -78.70261)"
1672,P00000665787,CY0000000313,Erie,Tonawanda,14150,5|A|Cold,725287,725287,08/12/2008,Market,4725.0,36225.0,1.0,1948.0,1077.0,113.85,107.7,0.0,,,71.25,10385.38,0.0,10594.11,0.0,-208.73,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1673,P00000665789,CY0000000065,Madison,Canastota,13032,6|A|Cold,725196,725150,10/22/2008,Market,1081.0,8648.0,1.0,1984.0,8988.0,449.4,898.8,0.0,,,52.1,3730.68,87.41,3870.68,72.16,-139.99,15.25,False,False,False,True,False,False,False,False,"Canastota, NY 13032
(43.082961, -75.762715)"
1674,P00000665792,CY0000001067,Erie,Tonawanda,14150,5|A|Cold,725287,725287,08/15/2008,Market,2970.0,23760.0,1.0,1951.0,6727.0,336.35,672.7,0.0,,,712.8,9024.74,0.0,9066.42,0.0,-41.69,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1675,P00000665807,CY0000000484,Erie,Buffalo,14217,5|A|Cold,725280,725280,10/09/2008,Market,1584.0,12672.0,1.0,1930.0,7000.0,350.0,700.0,0.0,,,468.46,8868.62,0.0,7919.53,0.0,949.09,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1676,P00000665809,CY0000002176,Albany,Albany,12209,5|A|Cold,725180,725180,11/27/2008,Market,1800.0,14400.0,1.0,1928.0,6292.0,314.6,629.2,0.0,,,187.49,8121.48,108.12,7802.9,87.37,318.59,20.75,False,False,False,True,False,False,False,False,"Albany, NY 12209
(42.641021, -73.788025)"
1677,P00000665810,CY0000000675,Saratoga,Clifton Park,12065,5|A|Cold,725180,725180,09/18/2008,Assisted,1080.0,8640.0,1.0,1980.0,9917.0,694.19,5950.2,3966.8,,,765.3,2396.19,0.0,1913.78,0.0,482.41,0.0,False,False,False,True,False,False,False,False,"Clifton Park, NY 12065
(42.852843, -73.783424)"
1678,P00000665815,CY0000000266,Saint lawrence,Fine,13639,6|A|Cold,743700,743700,10/15/2008,Assisted,1488.0,11904.0,1.0,1910.0,9850.0,0.0,4925.0,4925.0,,,1090.75,9446.93,0.0,6995.0,0.0,2451.93,0.0,False,False,False,True,False,False,False,False,"Fine, NY 13639
(44.253365, -75.152736)"
1679,P00000665816,CY0000000391,Onondaga,Syracuse,13219,5|A|Cold,725190,725190,08/26/2008,Market,1440.0,11520.0,1.0,1988.0,5951.0,297.55,595.1,0.0,,,326.03,8416.42,110.93,8724.77,100.56,-308.35,10.36,False,False,False,True,False,False,False,False,"Syracuse, NY 13219
(43.04093, -76.224174)"
1680,P00000665819,CY0000000014,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,09/25/2008,Market,1140.0,8760.0,1.0,1965.0,13120.0,500.0,0.0,13120.0,,,424.12,9236.86,59.46,8976.58,50.36,260.28,9.1,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
1681,P00000665823,CY0000001245,Erie,Buffalo,14221,5|A|Cold,725280,725280,11/19/2008,Market,1536.0,12288.0,1.0,1969.0,4000.0,200.0,400.0,0.0,,,401.69,3765.06,0.0,3785.24,0.0,-20.19,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1682,P00000665834,CY0000000391,Onondaga,Liverpool,13090,5|A|Cold,725190,725190,09/10/2008,Market,1640.0,13120.0,1.0,1960.0,9234.0,461.7,923.4,0.0,,,921.03,9517.45,98.6,9785.73,84.65,-268.28,13.95,False,False,False,True,False,False,False,False,"Liverpool, NY 13090
(43.149294, -76.221843)"
1683,P00000665836,CY0000001001,Oneida,Rome,13440,6|A|Cold,725196,743700,09/19/2008,Assisted,1656.0,13248.0,1.0,1965.0,11385.0,500.0,6000.0,0.0,,,2740.09,11886.86,0.0,10017.29,0.0,1869.57,0.0,False,False,False,True,False,False,False,False,"Rome, NY 13440
(43.214717, -75.454665)"
1684,P00000665841,CY0000002176,Rensselaer,Rensselaer,12144,5|A|Cold,725180,725180,09/25/2008,Market,2610.0,20880.0,1.0,1977.0,9662.0,483.1,966.2,0.0,,,81.35,4908.89,0.0,5971.72,0.0,-1062.84,0.0,False,False,False,True,False,False,False,False,"Rensselaer, NY 12144
(42.635553, -73.718904)"
1685,P00000665849,CY0000000014,Onondaga,Syracuse,13203,5|A|Cold,725190,725190,08/27/2008,Market,1653.0,12920.0,1.0,1940.0,4600.0,230.0,460.0,0.0,,,718.75,4318.41,82.33,3645.18,85.71,673.23,-3.39,False,False,False,True,False,False,False,False,"Syracuse, NY 13203
(43.060552, -76.135856)"
1686,P00000665850,CY0000000004,Niagara,Gasport,14067,5|A|Cold,725287,725287,08/21/2008,Market,1200.0,9600.0,1.0,1967.0,1696.0,84.8,169.6,0.0,,,388.17,4204.83,0.0,4482.89,0.0,-278.06,0.0,False,False,False,True,False,False,False,False,"Gasport, NY 14067
(43.213739, -78.567482)"
1687,P00000665851,CY0000000004,Erie,Buffalo,14226,5|A|Cold,725280,725280,09/27/2008,Market,1584.0,12672.0,1.0,1952.0,5459.0,272.95,545.9,0.0,,,1241.3,5936.23,0.0,6720.27,0.0,-784.04,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14226
(42.970111, -78.798863)"
1688,P00000665852,CY0000000004,Niagara,Niagara Falls,14304,5|A|Cold,725287,725287,12/09/2008,Assisted,1118.0,8944.0,1.0,1954.0,9896.0,494.8,4948.0,4948.0,,,745.59,4784.61,0.0,4533.09,0.0,251.52,0.0,False,False,False,True,False,False,False,False,"Niagara Falls, NY 14304
(43.09392, -78.961364)"
1689,P00000665858,CY0000001502,Orleans,Albion,14411,5|A|Cold,725290,725290,08/20/2008,Market,1536.0,12288.0,1.0,1895.0,6926.0,346.3,692.6,0.0,,,1436.08,10413.21,0.0,9062.84,0.0,1350.37,0.0,False,False,False,True,False,False,False,False,"Albion, NY 14411
(43.232126, -78.208094)"
1690,P00000665865,CY0000000220,Onondaga,Liverpool,13088,5|A|Cold,725190,725190,10/09/2008,Assisted,1728.0,12960.0,1.0,1958.0,8000.0,400.0,4000.0,4000.0,,,448.79,4165.82,66.59,4349.91,45.59,-184.08,21.0,False,False,False,True,False,False,False,False,"Liverpool, NY 13088
(43.108585, -76.18864)"
1691,P00000665872,CY0000001245,Erie,Buffalo,14217,5|A|Cold,725280,725280,10/28/2008,Assisted,864.0,6912.0,1.0,1955.0,4950.0,247.5,2475.0,0.0,,,1435.56,4188.97,0.0,4683.19,0.0,-494.21,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1692,P00000665884,CY0000001501,Erie,Buffalo,14221,5|A|Cold,725280,725280,10/15/2008,Market,1392.0,11136.0,1.0,1945.0,2100.0,105.0,210.0,0.0,,,11.32,3881.01,0.0,4204.06,0.0,-323.04,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1693,P00000665886,CY0000000014,Onondaga,Fayetteville,13066,5|A|Cold,725190,725190,09/23/2008,Market,2048.0,16384.0,1.0,1946.0,7531.0,376.55,0.0,7531.0,,,399.52,7808.17,92.33,6621.48,87.28,1186.69,5.05,False,False,False,True,False,False,False,False,"Fayetteville, NY 13066
(43.029416, -76.009703)"
1694,P00000665896,CY0000000484,Erie,Buffalo,14221,5|A|Cold,725280,725280,11/14/2008,Market,2808.0,17035.0,1.0,1980.0,8200.0,410.0,0.0,8200.0,,,463.72,18012.98,0.0,17299.33,0.0,713.64,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1695,P00000665900,CY0000000391,Onondaga,Camillus,13031,5|A|Cold,725190,725190,10/18/2008,Market,1900.0,15200.0,1.0,1950.0,22116.0,900.0,2211.6,0.0,,,1176.32,9178.11,120.1,8957.43,96.16,220.68,23.94,False,False,False,True,False,False,False,False,"Camillus, NY 13031
(43.042358, -76.293014)"
1696,P00000665901,CY0000000391,Onondaga,Syracuse,13215,5|A|Cold,725190,725190,09/23/2008,Assisted,2425.0,19400.0,1.0,1950.0,9845.0,689.15,4922.5,0.0,,,867.29,3952.03,138.64,3991.46,110.31,-39.43,28.33,False,False,False,True,False,False,False,False,"Syracuse, NY 13215
(42.987251, -76.220062)"
1697,P00000665903,CY0000001245,Erie,Buffalo,14214,5|A|Cold,725280,725280,08/29/2008,Market,2304.0,18432.0,1.0,1952.0,7178.0,358.9,717.8,0.0,,,778.71,2258.47,0.0,2760.51,0.0,-502.04,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14214
(42.941229, -78.837203)"
1698,P00000665904,CY0000001245,Erie,Buffalo,14215,5|A|Cold,725280,725280,10/09/2008,Assisted,1584.0,12672.0,1.0,1930.0,5850.0,292.5,2925.0,0.0,,,735.44,4497.66,0.0,3553.59,0.0,944.06,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14215
(42.934202, -78.808435)"
1699,P00000665906,CY0000000014,Onondaga,East Syracuse,13057,5|A|Cold,725190,725190,09/16/2008,Market,1378.0,11024.0,1.0,1947.0,12436.0,500.0,1243.6,0.0,,,332.23,7180.46,134.94,7882.77,126.95,-702.31,7.99,False,False,False,True,False,False,False,False,"East Syracuse, NY 13057
(43.082222, -76.054431)"
1700,P00000665908,CY0000001501,Erie,Buffalo,14221,5|A|Cold,725280,725280,09/05/2008,Assisted,916.0,7328.0,1.0,1950.0,10203.0,500.0,5000.0,0.0,,,896.62,4011.14,0.0,4494.99,0.0,-483.85,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1701,P00000665910,CY0000000484,Erie,Tonawanda,14150,5|A|Cold,725287,725287,11/05/2008,Assisted,2964.0,17982.0,1.0,1946.0,11160.0,500.0,5000.0,6160.0,,,1195.49,7441.89,0.0,7355.43,0.0,86.46,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1702,P00000665911,CY0000000391,Onondaga,Syracuse,13224,5|A|Cold,725190,725190,08/28/2008,Market,1632.0,13056.0,1.0,1958.0,2956.0,147.8,295.6,0.0,,,183.23,7417.99,88.63,6377.78,90.49,1040.21,-1.85,False,False,False,True,False,False,False,False,"Syracuse, NY 13224
(43.041391, -76.102691)"
1703,P00000665913,CY0000001245,Erie,Tonawanda,14150,5|A|Cold,725287,725287,09/11/2008,Assisted,1976.0,15808.0,1.0,1950.0,3900.0,195.0,1950.0,0.0,,,499.75,2834.58,0.0,3470.33,0.0,-635.76,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1704,P00000665916,CY0000000277,Onondaga,Syracuse,13205,5|A|Cold,725190,725190,10/10/2008,Market,1620.0,12960.0,1.0,1955.0,13200.0,500.0,1320.0,0.0,,,10.78,0.0,71.66,0.0,53.58,0.0,18.08,False,False,False,True,False,False,False,False,"Syracuse, NY 13205
(43.00819, -76.144124)"
1705,P00000665922,CY0000000277,Onondaga,East Syracuse,13057,5|A|Cold,725190,725190,09/11/2008,Market,1500.0,12000.0,1.0,1965.0,8295.0,414.75,829.5,0.0,,,64.37,6386.43,0.0,6131.87,0.0,254.56,0.0,False,False,False,True,False,False,False,False,"East Syracuse, NY 13057
(43.082222, -76.054431)"
1706,P00000665923,CY0000000014,Onondaga,Manlius,13104,5|A|Cold,725190,725190,08/27/2008,Market,1340.0,10720.0,1.0,1890.0,5634.0,281.7,563.4,0.0,,,716.08,5760.96,120.92,6206.46,96.96,-445.5,23.96,False,False,False,True,False,False,False,False,"Manlius, NY 13104
(42.979204, -75.962381)"
1707,P00000665929,CY0000000380,Onondaga,Kirkville,13082,6|A|Cold,725196,726227,10/07/2008,Market,1127.0,8229.0,1.0,1940.0,8950.0,447.5,895.0,0.0,,,475.03,4778.95,0.0,5177.11,0.0,-398.16,0.0,False,False,False,True,False,False,False,False,"Kirkville, NY 13082
(43.098765, -75.952327)"
1708,P00000665936,CY0000000065,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,12/16/2008,Market,1392.0,11136.0,1.0,1920.0,19234.0,500.0,1923.4,0.0,,,194.62,7903.18,139.7,8424.8,122.95,-521.62,16.75,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1709,P00000665939,CY0000000004,Erie,Buffalo,14217,5|A|Cold,725280,725280,09/30/2008,Market,1260.0,10080.0,1.0,1929.0,3397.0,169.85,339.7,0.0,,,652.57,2998.75,0.0,3098.14,0.0,-99.39,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1710,P00000665940,CY0000000014,Onondaga,Syracuse,13214,5|A|Cold,725190,725190,11/11/2008,Market,1920.0,15360.0,1.0,1966.0,12523.0,500.0,0.0,12523.0,,,394.62,9070.1,129.03,6576.47,99.94,2493.63,29.09,False,False,False,True,False,False,False,False,"Syracuse, NY 13214
(43.040484, -76.074122)"
1711,P00000665941,CY0000000305,Erie,Tonawanda,14150,5|A|Cold,725287,725287,08/26/2008,Market,2604.0,20832.0,1.0,1953.0,5995.0,299.75,599.5,0.0,,,418.11,3384.8,0.0,3930.98,0.0,-546.18,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1712,P00000665945,CY0000001895,Orange,Middletown,10940,5|A|Cold,725015,725038,11/15/2008,Market,2236.0,17888.0,1.0,1960.0,14835.96,500.0,0.0,14835.96,,,492.45,6279.73,121.34,7014.67,66.35,-734.94,55.0,False,False,False,False,False,False,True,False,"Middletown, NY 10940
(41.447563, -74.454318)"
1713,P00000665951,CY0000000014,Onondaga,Syracuse,13219,5|A|Cold,725190,725190,09/20/2008,Market,1480.0,11840.0,1.0,1988.0,9177.0,458.85,917.7,0.0,,,372.09,0.0,70.86,0.0,64.0,0.0,6.85,False,False,False,True,False,False,False,False,"Syracuse, NY 13219
(43.04093, -76.224174)"
1714,P00000665952,CY0000000014,Onondaga,Syracuse,13207,5|A|Cold,725190,725190,09/20/2008,Assisted,1216.0,9536.0,1.0,1950.0,10000.0,500.0,6000.0,0.0,,,1129.24,4689.33,69.96,4491.29,39.99,198.04,29.97,False,False,False,True,False,False,False,False,"Syracuse, NY 13207
(43.019009, -76.164985)"
1715,P00000665966,CY0000000335,Onondaga,East Syracuse,13057,5|A|Cold,725190,725190,12/09/2008,Assisted,1214.0,9105.0,1.0,1955.0,10145.0,500.0,5000.0,5145.0,,,675.26,10736.97,68.63,8398.91,66.01,2338.05,2.62,False,False,False,True,False,False,False,False,"East Syracuse, NY 13057
(43.082222, -76.054431)"
1716,P00000665968,CY0000000335,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,09/19/2008,Assisted,1594.0,12752.0,1.0,1900.0,10890.0,500.0,5000.0,5890.0,,,1398.82,12875.45,0.0,12634.65,0.0,240.81,0.0,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
1717,P00000665972,CY0000000065,Madison,Chittenango,13037,6|A|Cold,725196,725150,10/28/2008,Market,2291.0,18331.0,1.0,2007.0,4949.0,247.45,494.9,0.0,,,8.85,10770.27,91.72,11996.32,92.17,-1226.06,-0.45,False,False,False,True,False,False,False,False,"Chittenango, NY 13037
(43.056265, -75.867522)"
1718,P00000665975,CY0000000015,Onondaga,Syracuse,13219,5|A|Cold,725190,725190,09/13/2008,Market,1360.0,10880.0,1.0,1955.0,6320.0,316.0,0.0,6320.0,,,475.82,5178.42,90.52,6289.64,73.67,-1111.22,16.85,False,False,False,True,False,False,False,False,"Syracuse, NY 13219
(43.04093, -76.224174)"
1719,P00000665976,CY0000000277,Onondaga,East Syracuse,13057,5|A|Cold,725190,725190,09/11/2008,Market,1756.0,14048.0,1.0,1965.0,9060.0,453.0,906.0,0.0,,,3.64,12754.45,0.0,15628.45,0.0,-2874.01,0.0,False,False,False,True,False,False,False,False,"East Syracuse, NY 13057
(43.082222, -76.054431)"
1720,P00000665977,CY0000001501,Erie,Buffalo,14223,5|A|Cold,725280,725280,09/17/2008,Assisted,1260.0,10380.0,1.0,1950.0,7822.0,391.1,3911.0,3911.0,,,664.32,5196.55,0.0,5661.36,0.0,-464.81,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14223
(42.973445, -78.845988)"
1721,P00000665979,CY0000000065,Onondaga,Jamesville,13078,5|A|Cold,725190,725190,10/22/2008,Market,1292.0,10336.0,1.0,1950.0,4290.0,214.5,429.0,0.0,,,20.75,6961.3,40.84,6983.66,43.2,-22.35,-2.35,False,False,False,True,False,False,False,False,"Jamesville, NY 13078
(42.976691, -76.069719)"
1722,P00000665981,CY0000000065,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,10/07/2008,Market,2438.0,19504.0,1.0,1993.0,3480.0,174.0,348.0,0.0,,,24.06,6662.33,0.0,9083.41,0.0,-2421.08,0.0,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
